city,date,pm25_daily_avg,is_exceedance
Bengaluru,2018-03-02,30.382,0
Bengaluru,2018-03-03,38.386,0
Bengaluru,2018-03-04,36.56,0
Bengaluru,2018-03-05,30.786,0
Bengaluru,2018-03-06,32.091,0
Bengaluru,2018-03-07,33.878,0
Bengaluru,2018-03-08,41.374,0
Bengaluru,2018-03-09,59.475,0
Bengaluru,2018-03-10,59.817,0
Bengaluru,2018-03-11,45.185,0
Bengaluru,2018-03-12,35.821,0
Bengaluru,2018-03-13,20.494,0
Bengaluru,2018-03-14,29.228,0
Bengaluru,2018-03-15,26.456,0
Bengaluru,2018-03-16,19.134,0
Bengaluru,2018-03-17,23.015,0
Bengaluru,2018-03-18,20.747,0
Bengaluru,2018-03-19,31.94,0
Bengaluru,2018-03-20,43.91,0
Bengaluru,2018-03-21,42.72,0
Bengaluru,2018-03-22,31.776,0
Bengaluru,2018-03-23,40.185,0
Bengaluru,2018-03-24,37.717,0
Bengaluru,2018-04-17,32.384,0
Bengaluru,2018-04-18,36.403,0
Bengaluru,2018-04-19,47.674,0
Bengaluru,2018-04-20,33.207,0
Bengaluru,2018-04-21,33.399,0
Bengaluru,2018-04-22,33.417,0
Bengaluru,2018-04-23,41.193,0
Bengaluru,2018-04-24,42.623,0
Bengaluru,2018-04-25,42.993,0
Bengaluru,2018-04-26,49.927,0
Bengaluru,2018-04-27,44.125,0
Bengaluru,2018-04-28,39.218,0
Bengaluru,2018-04-29,44.57,0
Bengaluru,2018-04-30,190.967,1
Bengaluru,2018-05-01,59.105,0
Bengaluru,2018-05-02,65.711,1
Bengaluru,2018-05-03,44.579,0
Bengaluru,2018-05-05,62.347,1
Bengaluru,2018-05-06,78.997,1
Bengaluru,2018-05-07,50.518,0
Bengaluru,2018-05-08,55.877,0
Bengaluru,2018-05-09,32.465,0
Bengaluru,2018-05-10,28.988,0
Bengaluru,2018-05-11,27.027,0
Bengaluru,2018-05-12,27.01,0
Bengaluru,2018-05-13,26.73,0
Bengaluru,2018-05-14,33.129,0
Bengaluru,2018-05-15,35.64,0
Bengaluru,2018-05-16,34.357,0
Bengaluru,2018-05-17,39.687,0
Bengaluru,2018-05-18,43.051,0
Bengaluru,2018-05-19,45.09,0
Bengaluru,2018-05-20,47.833,0
Bengaluru,2018-05-21,52.644,0
Bengaluru,2018-05-22,59.235,0
Bengaluru,2018-05-23,62.597,1
Bengaluru,2018-05-24,35.396,0
Bengaluru,2018-05-25,46.136,0
Bengaluru,2018-05-26,33.643,0
Bengaluru,2018-05-27,41.729,0
Bengaluru,2018-05-28,29.29,0
Bengaluru,2018-05-29,16.917,0
Bengaluru,2018-05-30,35.666,0
Bengaluru,2018-05-31,33.157,0
Bengaluru,2018-06-01,42.074,0
Bengaluru,2018-06-02,44.468,0
Bengaluru,2018-06-03,38.788,0
Bengaluru,2018-06-04,23.352,0
Bengaluru,2018-06-05,25.502,0
Bengaluru,2018-06-06,22.767,0
Bengaluru,2018-06-07,25.273,0
Bengaluru,2018-06-08,19.277,0
Bengaluru,2018-06-09,19.319,0
Bengaluru,2018-06-10,18.926,0
Bengaluru,2018-06-11,23.757,0
Bengaluru,2018-06-12,23.78,0
Bengaluru,2018-06-13,27.344,0
Bengaluru,2018-06-14,31.791,0
Bengaluru,2018-06-15,61.43,1
Bengaluru,2018-06-16,22.24,0
Bengaluru,2018-06-17,17.378,0
Bengaluru,2018-06-18,13.382,0
Bengaluru,2018-06-19,32.617,0
Bengaluru,2018-06-20,13.638,0
Bengaluru,2018-06-21,16.711,0
Bengaluru,2018-06-22,18.276,0
Bengaluru,2018-06-23,23.76,0
Bengaluru,2018-06-24,21.845,0
Bengaluru,2018-06-25,51.819,0
Bengaluru,2018-06-26,32.617,0
Bengaluru,2018-06-27,11.68,0
Bengaluru,2018-06-28,9.229,0
Bengaluru,2018-06-29,11.934,0
Bengaluru,2018-06-30,18.225,0
Bengaluru,2018-07-01,19.152,0
Bengaluru,2018-07-02,16.291,0
Bengaluru,2018-07-03,21.626,0
Bengaluru,2018-07-04,18.545,0
Bengaluru,2018-07-05,20.356,0
Bengaluru,2018-07-06,21.437,0
Bengaluru,2018-07-07,15.555,0
Bengaluru,2018-07-08,22.834,0
Bengaluru,2018-07-09,21.11,0
Bengaluru,2018-07-10,36.655,0
Bengaluru,2018-07-11,20.797,0
Bengaluru,2018-07-12,17.824,0
Bengaluru,2018-07-13,16.629,0
Bengaluru,2018-07-14,18.865,0
Bengaluru,2018-07-15,17.078,0
Bengaluru,2018-07-16,19.93,0
Bengaluru,2018-07-17,16.984,0
Bengaluru,2018-07-18,18.828,0
Bengaluru,2018-07-19,16.817,0
Bengaluru,2018-07-20,15.519,0
Bengaluru,2018-07-21,17.443,0
Bengaluru,2018-07-22,18.629,0
Bengaluru,2018-07-23,19.855,0
Bengaluru,2018-07-24,17.853,0
Bengaluru,2018-07-25,17.615,0
Bengaluru,2018-07-26,20.0,0
Bengaluru,2018-07-27,22.278,0
Bengaluru,2018-07-28,21.051,0
Bengaluru,2018-07-29,20.1,0
Bengaluru,2018-07-30,22.922,0
Bengaluru,2018-07-31,20.963,0
Bengaluru,2018-08-01,20.594,0
Bengaluru,2018-08-02,20.73,0
Bengaluru,2018-08-03,23.34,0
Bengaluru,2018-08-04,27.608,0
Bengaluru,2018-08-05,20.755,0
Bengaluru,2018-08-06,23.633,0
Bengaluru,2018-08-07,18.235,0
Bengaluru,2018-08-08,18.352,0
Bengaluru,2018-08-09,17.328,0
Bengaluru,2018-08-10,18.24,0
Bengaluru,2018-08-11,18.596,0
Bengaluru,2018-08-12,10.612,0
Bengaluru,2018-08-13,11.395,0
Bengaluru,2018-08-14,13.099,0
Bengaluru,2018-08-15,15.346,0
Bengaluru,2018-08-16,12.86,0
Bengaluru,2018-08-17,16.768,0
Bengaluru,2018-08-18,20.093,0
Bengaluru,2018-08-19,16.784,0
Bengaluru,2018-08-20,24.78,0
Bengaluru,2018-08-21,20.607,0
Bengaluru,2018-08-22,20.746,0
Bengaluru,2018-08-23,17.291,0
Bengaluru,2018-08-24,18.741,0
Bengaluru,2018-08-25,22.361,0
Bengaluru,2018-08-26,18.423,0
Bengaluru,2018-08-27,19.864,0
Bengaluru,2018-08-28,21.93,0
Bengaluru,2018-08-29,20.525,0
Bengaluru,2018-08-30,23.328,0
Bengaluru,2018-08-31,19.741,0
Bengaluru,2018-09-01,23.617,0
Bengaluru,2018-09-02,21.836,0
Bengaluru,2018-09-03,25.06,0
Bengaluru,2018-09-04,32.776,0
Bengaluru,2018-09-05,25.32,0
Bengaluru,2018-09-06,25.206,0
Bengaluru,2018-09-07,27.2,0
Bengaluru,2018-09-08,18.324,0
Bengaluru,2018-09-09,19.068,0
Bengaluru,2018-09-10,28.103,0
Bengaluru,2018-09-11,30.336,0
Bengaluru,2018-09-12,24.468,0
Bengaluru,2018-09-13,29.844,0
Bengaluru,2018-09-14,27.725,0
Bengaluru,2018-09-15,24.098,0
Bengaluru,2018-09-16,24.434,0
Bengaluru,2018-09-17,19.03,0
Bengaluru,2018-09-18,19.864,0
Bengaluru,2018-09-19,20.21,0
Bengaluru,2018-09-20,25.551,0
Bengaluru,2018-09-21,26.746,0
Bengaluru,2018-09-22,24.448,0
Bengaluru,2018-09-23,30.845,0
Bengaluru,2018-09-24,22.6,0
Bengaluru,2018-09-25,26.756,0
Bengaluru,2018-09-26,31.252,0
Bengaluru,2018-09-27,29.242,0
Bengaluru,2018-09-28,26.364,0
Bengaluru,2018-09-29,17.355,0
Bengaluru,2018-09-30,25.284,0
Bengaluru,2018-10-01,21.605,0
Bengaluru,2018-10-02,14.506,0
Bengaluru,2018-10-03,15.167,0
Bengaluru,2018-10-04,21.467,0
Bengaluru,2018-10-05,13.994,0
Bengaluru,2018-10-06,14.002,0
Bengaluru,2018-10-07,20.86,0
Bengaluru,2018-10-08,32.935,0
Bengaluru,2018-10-09,31.82,0
Bengaluru,2018-10-10,40.935,0
Bengaluru,2018-10-11,55.084,0
Bengaluru,2018-10-12,56.314,0
Bengaluru,2018-10-13,72.743,1
Bengaluru,2018-10-14,48.475,0
Bengaluru,2018-10-15,41.442,0
Bengaluru,2018-10-16,35.366,0
Bengaluru,2018-10-17,19.987,0
Bengaluru,2018-10-18,62.953,1
Bengaluru,2018-10-19,20.75,0
Bengaluru,2018-10-20,25.614,0
Bengaluru,2018-10-21,36.424,0
Bengaluru,2018-10-22,37.809,0
Bengaluru,2018-10-23,49.168,0
Bengaluru,2018-10-24,62.67,1
Bengaluru,2018-10-25,46.344,0
Bengaluru,2018-10-26,50.188,0
Bengaluru,2018-10-27,39.654,0
Bengaluru,2018-10-28,37.322,0
Bengaluru,2018-10-29,36.11,0
Bengaluru,2018-10-30,40.117,0
Bengaluru,2018-10-31,40.019,0
Bengaluru,2018-11-01,20.963,0
Bengaluru,2018-11-02,17.57,0
Bengaluru,2018-11-03,21.425,0
Bengaluru,2018-11-04,21.84,0
Bengaluru,2018-11-05,23.976,0
Bengaluru,2018-11-06,41.378,0
Bengaluru,2018-11-07,57.027,0
Bengaluru,2018-11-08,61.977,1
Bengaluru,2018-11-09,33.684,0
Bengaluru,2018-11-10,50.358,0
Bengaluru,2018-11-11,55.484,0
Bengaluru,2018-11-12,63.658,1
Bengaluru,2018-11-13,71.052,1
Bengaluru,2018-11-14,77.529,1
Bengaluru,2018-11-15,58.345,0
Bengaluru,2018-11-16,25.1,0
Bengaluru,2018-11-17,49.197,0
Bengaluru,2018-11-18,41.203,0
Bengaluru,2018-11-19,19.946,0
Bengaluru,2018-11-20,25.848,0
Bengaluru,2018-11-21,33.307,0
Bengaluru,2018-11-22,17.953,0
Bengaluru,2018-11-23,25.571,0
Bengaluru,2018-11-24,108.302,1
Bengaluru,2018-11-25,61.344,1
Bengaluru,2018-11-26,71.665,1
Bengaluru,2018-11-27,54.727,0
Bengaluru,2018-11-28,59.577,0
Bengaluru,2018-11-29,42.06,0
Bengaluru,2018-11-30,43.155,0
Bengaluru,2018-12-01,40.669,0
Bengaluru,2018-12-02,28.25,0
Bengaluru,2018-12-03,33.555,0
Bengaluru,2018-12-04,25.825,0
Bengaluru,2018-12-05,51.434,0
Bengaluru,2018-12-06,29.315,0
Bengaluru,2018-12-07,37.49,0
Bengaluru,2018-12-08,61.004,1
Bengaluru,2018-12-09,63.28,1
Bengaluru,2018-12-10,75.778,1
Bengaluru,2018-12-11,88.978,1
Bengaluru,2018-12-12,78.586,1
Bengaluru,2018-12-13,67.361,1
Bengaluru,2018-12-14,48.449,0
Bengaluru,2018-12-15,47.625,0
Bengaluru,2018-12-16,64.422,1
Bengaluru,2018-12-17,86.94,1
Bengaluru,2018-12-18,98.837,1
Bengaluru,2018-12-19,61.841,1
Bengaluru,2018-12-20,45.705,0
Bengaluru,2018-12-21,51.632,0
Bengaluru,2018-12-22,42.572,0
Bengaluru,2018-12-23,37.338,0
Bengaluru,2018-12-24,43.135,0
Bengaluru,2018-12-25,57.889,0
Bengaluru,2018-12-26,59.383,0
Bengaluru,2018-12-27,57.283,0
Bengaluru,2018-12-28,68.372,1
Bengaluru,2018-12-29,65.807,1
Bengaluru,2018-12-30,64.291,1
Bengaluru,2018-12-31,63.766,1
Bengaluru,2019-01-01,61.55,1
Bengaluru,2019-01-02,47.274,0
Bengaluru,2019-01-03,48.858,0
Bengaluru,2019-01-04,51.35,0
Bengaluru,2019-01-05,46.572,0
Bengaluru,2019-01-06,56.797,0
Bengaluru,2019-01-07,58.294,0
Bengaluru,2019-01-08,60.036,1
Bengaluru,2019-01-09,62.605,1
Bengaluru,2019-01-10,63.633,1
Bengaluru,2019-01-11,59.522,0
Bengaluru,2019-01-12,70.503,1
Bengaluru,2019-01-13,54.435,0
Bengaluru,2019-01-14,58.362,0
Bengaluru,2019-01-15,47.135,0
Bengaluru,2019-01-16,62.398,1
Bengaluru,2019-01-17,67.831,1
Bengaluru,2019-01-18,75.057,1
Bengaluru,2019-01-19,59.013,0
Bengaluru,2019-01-20,42.327,0
Bengaluru,2019-01-21,52.045,0
Bengaluru,2019-01-22,72.447,1
Bengaluru,2019-01-23,60.91,1
Bengaluru,2019-01-24,50.658,0
Bengaluru,2019-01-25,35.76,0
Bengaluru,2019-01-26,51.087,0
Bengaluru,2019-01-27,40.563,0
Bengaluru,2019-01-28,38.482,0
Bengaluru,2019-01-29,29.814,0
Bengaluru,2019-01-30,62.713,1
Bengaluru,2019-01-31,48.445,0
Bengaluru,2019-02-01,49.671,0
Bengaluru,2019-02-02,45.317,0
Bengaluru,2019-02-03,39.495,0
Bengaluru,2019-02-04,32.907,0
Bengaluru,2019-02-05,37.932,0
Bengaluru,2019-02-06,60.083,1
Bengaluru,2019-02-07,51.88,0
Bengaluru,2019-02-08,54.761,0
Bengaluru,2019-02-09,68.684,1
Bengaluru,2019-02-10,50.313,0
Bengaluru,2019-02-11,41.655,0
Bengaluru,2019-02-12,49.324,0
Bengaluru,2019-02-13,47.305,0
Bengaluru,2019-02-14,37.939,0
Bengaluru,2019-02-15,35.345,0
Bengaluru,2019-02-16,45.371,0
Bengaluru,2019-02-17,47.426,0
Bengaluru,2019-02-18,42.915,0
Bengaluru,2019-02-19,44.279,0
Bengaluru,2019-02-20,31.492,0
Bengaluru,2019-02-21,36.402,0
Bengaluru,2019-02-22,38.347,0
Bengaluru,2019-02-23,51.36,0
Bengaluru,2019-02-24,47.593,0
Bengaluru,2019-02-25,39.23,0
Bengaluru,2019-02-26,51.919,0
Bengaluru,2019-02-27,45.491,0
Bengaluru,2019-02-28,50.803,0
Bengaluru,2019-03-01,58.178,0
Bengaluru,2019-03-02,40.931,0
Bengaluru,2019-03-03,36.977,0
Bengaluru,2019-03-04,43.149,0
Bengaluru,2019-03-05,49.801,0
Bengaluru,2019-03-06,53.532,0
Bengaluru,2019-03-07,65.98,1
Bengaluru,2019-03-08,69.624,1
Bengaluru,2019-03-09,51.077,0
Bengaluru,2019-03-10,39.447,0
Bengaluru,2019-03-11,34.397,0
Bengaluru,2019-03-12,46.154,0
Bengaluru,2019-03-13,50.051,0
Bengaluru,2019-03-14,43.732,0
Bengaluru,2019-03-15,41.747,0
Bengaluru,2019-03-16,44.323,0
Bengaluru,2019-03-17,45.557,0
Bengaluru,2019-03-18,43.242,0
Bengaluru,2019-03-19,39.71,0
Bengaluru,2019-03-20,39.797,0
Bengaluru,2019-03-21,49.741,0
Bengaluru,2019-03-22,44.524,0
Bengaluru,2019-03-23,51.596,0
Bengaluru,2019-03-24,47.424,0
Bengaluru,2019-03-25,46.515,0
Bengaluru,2019-03-26,48.852,0
Bengaluru,2019-03-27,56.517,0
Bengaluru,2019-03-28,61.592,1
Bengaluru,2019-03-29,58.918,0
Bengaluru,2019-03-30,57.087,0
Bengaluru,2019-03-31,55.877,0
Bengaluru,2019-04-01,53.455,0
Bengaluru,2019-04-02,55.62,0
Bengaluru,2019-04-03,53.613,0
Bengaluru,2019-04-04,58.152,0
Bengaluru,2019-04-05,46.543,0
Bengaluru,2019-04-06,46.554,0
Bengaluru,2019-04-07,51.735,0
Bengaluru,2019-04-08,52.786,0
Bengaluru,2019-04-09,43.881,0
Bengaluru,2019-04-10,52.184,0
Bengaluru,2019-04-11,49.252,0
Bengaluru,2019-04-12,49.455,0
Bengaluru,2019-04-13,47.24,0
Bengaluru,2019-04-14,41.744,0
Bengaluru,2019-04-15,52.38,0
Bengaluru,2019-04-16,40.543,0
Bengaluru,2019-04-17,52.836,0
Bengaluru,2019-04-18,46.1,0
Bengaluru,2019-04-19,42.335,0
Bengaluru,2019-04-20,29.746,0
Bengaluru,2019-04-21,25.185,0
Bengaluru,2019-04-22,40.902,0
Bengaluru,2019-04-23,37.079,0
Bengaluru,2019-04-24,42.755,0
Bengaluru,2019-04-25,57.957,0
Bengaluru,2019-04-26,64.401,1
Bengaluru,2019-04-27,66.338,1
Bengaluru,2019-04-28,61.629,1
Bengaluru,2019-04-29,62.417,1
Bengaluru,2019-04-30,53.778,0
Bengaluru,2019-05-01,42.746,0
Bengaluru,2019-05-02,46.449,0
Bengaluru,2019-05-03,47.559,0
Bengaluru,2019-05-04,56.619,0
Bengaluru,2019-05-05,54.622,0
Bengaluru,2019-05-06,52.764,0
Bengaluru,2019-05-07,42.611,0
Bengaluru,2019-05-08,33.279,0
Bengaluru,2019-05-09,51.422,0
Bengaluru,2019-05-10,39.326,0
Bengaluru,2019-05-11,40.38,0
Bengaluru,2019-05-12,34.414,0
Bengaluru,2019-05-13,32.081,0
Bengaluru,2019-05-14,31.91,0
Bengaluru,2019-05-15,33.893,0
Bengaluru,2019-05-16,38.934,0
Bengaluru,2019-05-17,40.635,0
Bengaluru,2019-05-18,55.143,0
Bengaluru,2019-05-19,51.345,0
Bengaluru,2019-05-20,46.815,0
Bengaluru,2019-05-21,45.304,0
Bengaluru,2019-05-22,40.401,0
Bengaluru,2019-05-23,43.265,0
Bengaluru,2019-05-24,35.933,0
Bengaluru,2019-05-25,26.073,0
Bengaluru,2019-05-26,22.498,0
Bengaluru,2019-05-27,25.772,0
Bengaluru,2019-05-28,38.91,0
Bengaluru,2019-05-29,28.657,0
Bengaluru,2019-05-30,35.183,0
Bengaluru,2019-05-31,30.288,0
Bengaluru,2019-06-01,28.95,0
Bengaluru,2019-06-02,44.24,0
Bengaluru,2019-06-03,20.3,0
Bengaluru,2019-06-04,27.333,0
Bengaluru,2019-06-05,28.405,0
Bengaluru,2019-06-06,25.716,0
Bengaluru,2019-06-07,25.017,0
Bengaluru,2019-06-08,23.536,0
Bengaluru,2019-06-09,16.313,0
Bengaluru,2019-06-10,7.847,0
Bengaluru,2019-06-11,11.322,0
Bengaluru,2019-06-12,12.802,0
Bengaluru,2019-06-13,16.379,0
Bengaluru,2019-06-14,22.107,0
Bengaluru,2019-06-15,23.639,0
Bengaluru,2019-06-16,22.013,0
Bengaluru,2019-06-17,25.767,0
Bengaluru,2019-06-18,28.825,0
Bengaluru,2019-06-19,25.405,0
Bengaluru,2019-06-20,24.361,0
Bengaluru,2019-06-21,25.348,0
Bengaluru,2019-06-22,16.579,0
Bengaluru,2019-06-23,14.795,0
Bengaluru,2019-06-24,18.538,0
Bengaluru,2019-06-25,30.387,0
Bengaluru,2019-06-26,34.687,0
Bengaluru,2019-06-27,26.442,0
Bengaluru,2019-06-28,26.983,0
Bengaluru,2019-06-29,25.368,0
Bengaluru,2019-06-30,20.159,0
Bengaluru,2019-07-01,26.887,0
Bengaluru,2019-07-02,20.789,0
Bengaluru,2019-07-03,18.247,0
Bengaluru,2019-07-04,18.917,0
Bengaluru,2019-07-05,20.901,0
Bengaluru,2019-07-06,16.65,0
Bengaluru,2019-07-07,19.38,0
Bengaluru,2019-07-08,17.238,0
Bengaluru,2019-07-09,19.528,0
Bengaluru,2019-07-10,31.666,0
Bengaluru,2019-07-11,23.487,0
Bengaluru,2019-07-12,20.953,0
Bengaluru,2019-07-13,20.388,0
Bengaluru,2019-07-14,19.179,0
Bengaluru,2019-07-15,17.84,0
Bengaluru,2019-07-16,24.913,0
Bengaluru,2019-07-17,26.834,0
Bengaluru,2019-07-18,30.967,0
Bengaluru,2019-07-19,18.98,0
Bengaluru,2019-07-20,15.956,0
Bengaluru,2019-07-21,19.239,0
Bengaluru,2019-07-22,15.913,0
Bengaluru,2019-07-23,19.143,0
Bengaluru,2019-07-24,20.892,0
Bengaluru,2019-07-25,20.675,0
Bengaluru,2019-07-26,20.33,0
Bengaluru,2019-07-27,23.21,0
Bengaluru,2019-07-28,23.295,0
Bengaluru,2019-07-29,18.607,0
Bengaluru,2019-07-30,23.141,0
Bengaluru,2019-07-31,26.994,0
Bengaluru,2019-08-01,19.867,0
Bengaluru,2019-08-02,18.453,0
Bengaluru,2019-08-03,18.129,0
Bengaluru,2019-08-04,16.257,0
Bengaluru,2019-08-05,15.077,0
Bengaluru,2019-08-06,14.765,0
Bengaluru,2019-08-07,14.94,0
Bengaluru,2019-08-08,14.313,0
Bengaluru,2019-08-09,15.528,0
Bengaluru,2019-08-10,13.627,0
Bengaluru,2019-08-11,12.955,0
Bengaluru,2019-08-12,18.619,0
Bengaluru,2019-08-13,22.103,0
Bengaluru,2019-08-14,26.638,0
Bengaluru,2019-08-15,15.63,0
Bengaluru,2019-08-16,18.633,0
Bengaluru,2019-08-17,20.791,0
Bengaluru,2019-08-18,23.248,0
Bengaluru,2019-08-19,20.734,0
Bengaluru,2019-08-20,18.278,0
Bengaluru,2019-08-21,17.045,0
Bengaluru,2019-08-22,17.297,0
Bengaluru,2019-08-23,15.082,0
Bengaluru,2019-08-24,15.285,0
Bengaluru,2019-08-25,14.981,0
Bengaluru,2019-08-26,14.143,0
Bengaluru,2019-08-27,11.424,0
Bengaluru,2019-08-28,15.304,0
Bengaluru,2019-08-29,17.219,0
Bengaluru,2019-08-30,15.013,0
Bengaluru,2019-08-31,20.817,0
Bengaluru,2019-09-01,17.638,0
Bengaluru,2019-09-02,10.981,0
Bengaluru,2019-09-03,11.185,0
Bengaluru,2019-09-04,13.008,0
Bengaluru,2019-09-05,13.84,0
Bengaluru,2019-09-06,15.34,0
Bengaluru,2019-09-07,20.159,0
Bengaluru,2019-09-08,12.63,0
Bengaluru,2019-09-09,15.915,0
Bengaluru,2019-09-10,20.675,0
Bengaluru,2019-09-11,19.512,0
Bengaluru,2019-09-12,20.527,0
Bengaluru,2019-09-13,21.845,0
Bengaluru,2019-09-14,22.295,0
Bengaluru,2019-09-15,21.743,0
Bengaluru,2019-09-16,48.41,0
Bengaluru,2019-09-17,68.708,1
Bengaluru,2019-09-18,22.832,0
Bengaluru,2019-09-19,23.957,0
Bengaluru,2019-09-20,19.12,0
Bengaluru,2019-09-21,22.918,0
Bengaluru,2019-09-22,19.155,0
Bengaluru,2019-09-23,24.775,0
Bengaluru,2019-09-24,17.675,0
Bengaluru,2019-09-25,13.455,0
Bengaluru,2019-09-26,16.59,0
Bengaluru,2019-09-27,32.546,0
Bengaluru,2019-09-28,26.317,0
Bengaluru,2019-09-29,38.404,0
Bengaluru,2019-09-30,23.216,0
Bengaluru,2019-10-01,34.277,0
Bengaluru,2019-10-02,17.34,0
Bengaluru,2019-10-03,26.787,0
Bengaluru,2019-10-04,41.284,0
Bengaluru,2019-10-05,32.726,0
Bengaluru,2019-10-06,27.154,0
Bengaluru,2019-10-07,35.57,0
Bengaluru,2019-10-08,24.457,0
Bengaluru,2019-10-09,31.673,0
Bengaluru,2019-10-10,73.773,1
Bengaluru,2019-10-11,45.161,0
Bengaluru,2019-10-12,38.438,0
Bengaluru,2019-10-13,20.842,0
Bengaluru,2019-10-14,22.611,0
Bengaluru,2019-10-15,24.943,0
Bengaluru,2019-10-16,21.73,0
Bengaluru,2019-10-17,19.302,0
Bengaluru,2019-10-18,25.828,0
Bengaluru,2019-10-19,19.248,0
Bengaluru,2019-10-20,17.198,0
Bengaluru,2019-10-21,20.705,0
Bengaluru,2019-10-22,16.456,0
Bengaluru,2019-10-23,11.709,0
Bengaluru,2019-10-24,12.574,0
Bengaluru,2019-10-25,13.435,0
Bengaluru,2019-10-26,18.209,0
Bengaluru,2019-10-27,42.442,0
Bengaluru,2019-10-28,42.445,0
Bengaluru,2019-10-29,34.24,0
Bengaluru,2019-10-30,18.773,0
Bengaluru,2019-10-31,18.618,0
Bengaluru,2019-11-01,27.418,0
Bengaluru,2019-11-02,27.104,0
Bengaluru,2019-11-03,40.003,0
Bengaluru,2019-11-04,54.826,0
Bengaluru,2019-11-05,73.885,1
Bengaluru,2019-11-06,94.173,1
Bengaluru,2019-11-07,92.21,1
Bengaluru,2019-11-08,69.303,1
Bengaluru,2019-11-09,47.144,0
Bengaluru,2019-11-10,52.865,0
Bengaluru,2019-11-11,61.827,1
Bengaluru,2019-11-12,27.767,0
Bengaluru,2019-11-13,30.39,0
Bengaluru,2019-11-14,23.318,0
Bengaluru,2019-11-15,26.328,0
Bengaluru,2019-11-16,20.62,0
Bengaluru,2019-11-17,30.699,0
Bengaluru,2019-11-18,27.067,0
Bengaluru,2019-11-19,20.232,0
Bengaluru,2019-11-20,21.125,0
Bengaluru,2019-11-21,42.285,0
Bengaluru,2019-11-22,44.171,0
Bengaluru,2019-11-23,36.68,0
Bengaluru,2019-11-24,41.175,0
Bengaluru,2019-11-25,37.441,0
Bengaluru,2019-11-26,35.442,0
Bengaluru,2019-11-27,33.018,0
Bengaluru,2019-11-28,23.082,0
Bengaluru,2019-11-29,22.965,0
Bengaluru,2019-11-30,23.255,0
Bengaluru,2019-12-01,13.458,0
Bengaluru,2019-12-02,13.962,0
Bengaluru,2019-12-03,27.28,0
Bengaluru,2019-12-04,38.201,0
Bengaluru,2019-12-05,55.445,0
Bengaluru,2019-12-06,57.298,0
Bengaluru,2019-12-07,39.42,0
Bengaluru,2019-12-08,23.786,0
Bengaluru,2019-12-09,21.285,0
Bengaluru,2019-12-10,20.307,0
Bengaluru,2019-12-11,28.618,0
Bengaluru,2019-12-12,28.93,0
Bengaluru,2019-12-13,30.651,0
Bengaluru,2019-12-14,23.599,0
Bengaluru,2019-12-15,25.335,0
Bengaluru,2019-12-16,24.249,0
Bengaluru,2019-12-17,27.647,0
Bengaluru,2019-12-18,42.906,0
Bengaluru,2019-12-19,38.665,0
Bengaluru,2019-12-20,44.463,0
Bengaluru,2019-12-21,48.615,0
Bengaluru,2019-12-22,46.524,0
Bengaluru,2019-12-23,49.326,0
Bengaluru,2019-12-24,35.845,0
Bengaluru,2019-12-25,35.48,0
Bengaluru,2019-12-26,44.272,0
Bengaluru,2019-12-27,43.319,0
Bengaluru,2019-12-28,35.236,0
Bengaluru,2019-12-29,38.528,0
Bengaluru,2019-12-30,47.808,0
Bengaluru,2019-12-31,42.538,0
Bengaluru,2020-01-01,30.705,0
Bengaluru,2020-01-02,25.783,0
Bengaluru,2020-01-03,29.665,0
Bengaluru,2020-01-04,52.621,0
Bengaluru,2020-01-05,52.644,0
Bengaluru,2020-01-06,24.739,0
Bengaluru,2020-01-07,22.515,0
Bengaluru,2020-01-08,30.921,0
Bengaluru,2020-01-09,40.569,0
Bengaluru,2020-01-10,39.288,0
Bengaluru,2020-01-11,31.1,0
Bengaluru,2020-01-12,39.504,0
Bengaluru,2020-01-13,53.928,0
Bengaluru,2020-01-14,64.347,1
Bengaluru,2020-01-15,45.192,0
Bengaluru,2020-01-16,39.364,0
Bengaluru,2020-01-17,34.682,0
Bengaluru,2020-01-18,26.897,0
Bengaluru,2020-01-19,26.662,0
Bengaluru,2020-01-20,34.514,0
Bengaluru,2020-01-21,37.865,0
Bengaluru,2020-01-22,28.248,0
Bengaluru,2020-01-23,41.131,0
Bengaluru,2020-01-24,42.189,0
Bengaluru,2020-01-25,44.822,0
Bengaluru,2020-01-26,44.481,0
Bengaluru,2020-01-27,45.486,0
Bengaluru,2020-01-28,52.631,0
Bengaluru,2020-01-29,46.455,0
Bengaluru,2020-01-30,43.422,0
Bengaluru,2020-01-31,46.364,0
Bengaluru,2020-02-01,52.069,0
Bengaluru,2020-02-02,35.269,0
Bengaluru,2020-02-03,33.786,0
Bengaluru,2020-02-04,29.272,0
Bengaluru,2020-02-05,30.662,0
Bengaluru,2020-02-06,43.831,0
Bengaluru,2020-02-07,49.513,0
Bengaluru,2020-02-08,45.3,0
Bengaluru,2020-02-09,52.386,0
Bengaluru,2020-02-10,35.528,0
Bengaluru,2020-02-11,33.945,0
Bengaluru,2020-02-12,32.82,0
Bengaluru,2020-02-13,37.672,0
Bengaluru,2020-02-14,50.474,0
Bengaluru,2020-02-15,54.91,0
Bengaluru,2020-02-16,45.025,0
Bengaluru,2020-02-17,41.658,0
Bengaluru,2020-02-18,43.288,0
Bengaluru,2020-02-19,55.306,0
Bengaluru,2020-02-20,47.858,0
Bengaluru,2020-02-21,30.241,0
